zone,node,ts_ms,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63
MIDDLE,right,1778971791252,134.3577,5.0,27.5136,25.0799,21.095,16.4012,12.8062,9.0554,10.2956,13.6015,18.3848,21.8403,25.7099,27.4591,28.4429,27.4591,24.3311,22.0907,18.0,14.1421,12.083,10.6301,10.8167,11.7047,11.1803,11.0,11.1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3848,14.3178,12.0,12.53,14.4222,18.6815,22.0227,24.0832,25.7099,26.9258,25.9422,23.0217,19.105,14.2127,9.8489,6.3246,8.2462,12.0416,16.2788,19.6469,22.8035,24.7386,26.3059,28.0713,28.0179,29.2746
MIDDLE,left,1778971791427,134.3577,5.0,20.5183,22.6716,24.7588,26.1725,25.4558,24.7588,22.6274,19.799,16.2788,12.8062,9.8489,8.0623,8.2462,10.6301,12.8062,12.2066,15.2643,17.0,17.8885,18.3576,17.8885,17.4929,16.6433,14.4222,13.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4536,11.6619,6.3246,0.0,5.0,9.2195,15.1327,20.025,24.0208,27.2947,29.6142,32.0156,32.573,30.6757,28.7924,26.5707,24.3516,21.587,18.4391,15.0333,13.0,10.0499,7.6158,5.0,6.0828,10.0
MIDDLE,right,1778971791452,134.3577,5.0,27.8568,25.0799,21.4709,17.4929,12.7279,8.544,8.544,12.0416,17.4929,21.4709,26.0,27.7308,28.6356,28.178,25.9422,23.2594,19.3132,16.4924,14.0357,13.1529,12.6491,11.6619,12.0416,10.6301,10.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1529,10.6301,10.4403,13.3417,17.2047,19.799,23.8537,26.4008,27.2029,27.4591,25.0799,22.0227,18.2483,12.3693,6.7082,1.0,6.0828,11.1803,15.5242,18.6815,20.6155,21.3776,23.0868,24.0208,25.318,26.9258
MIDDLE,left,1778971791628,134.3577,5.0,21.095,23.8537,26.0768,27.4591,27.4591,27.4591,25.2389,22.2036,18.6011,14.4222,8.544,6.0,6.4031,6.7082,10.0499,14.0,15.0333,17.0294,19.0263,20.025,20.025,19.0263,17.0294,16.1245,14.1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.105,14.0,9.0554,3.0,2.0,9.2195,14.8661,19.6977,24.5967,29.1548,31.9061,33.0151,34.4093,33.6006,32.2025,29.4109,26.6271,24.1868,21.9317,18.9737,16.4924,12.1655,9.0554,4.1231,3.1623,8.0623
MIDDLE,right,1778971791653,134.3577,5.0,31.1448,29.0,25.4951,21.4009,17.0,13.3417,12.3693,14.4222,18.4391,21.9545,26.4197,28.6531,29.6816,28.8444,27.4591,24.4131,21.9545,19.3132,17.4642,17.1172,17.0294,16.0312,15.1327,13.3417,12.6491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.434,8.0623,10.8167,15.8114,21.5407,24.5153,28.0179,29.1548,28.8617,27.8568,25.0599,20.0,14.2127,7.8102,1.0,5.3852,12.083,16.1555,20.6155,22.8473,24.1661,26.4197,26.6271,29.2062,31.8277
MIDDLE,left,1778971791844,134.3577,5.0,17.6918,20.5183,22.6274,24.7588,26.1725,26.1725,24.7588,22.6716,20.5183,16.9706,12.0416,9.434,6.0828,5.099,5.0,8.0623,10.0499,12.0416,14.1421,16.2788,17.2627,16.2788,16.4924,16.4924,15.8114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6525,10.4403,6.0828,3.1623,7.2111,12.0416,16.6433,21.0238,26.0,28.4605,31.3209,32.0156,32.9848,31.7805,29.6142,26.6833,25.0,21.1896,18.7883,16.1245,13.0384,10.0,6.4031,2.2361,1.4142,6.4031
MIDDLE,right,1778971791853,134.3577,5.0,30.8707,28.2312,24.1661,20.5913,15.8114,11.4018,11.1803,12.3693,16.1245,20.8087,24.4131,27.4591,29.1548,28.178,27.7308,25.0799,22.3607,20.1246,18.0278,16.4012,14.8661,12.7279,11.4018,10.2956,10.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4018,7.2801,5.3852,7.6158,11.4018,15.6525,19.6469,22.0907,24.0208,24.5153,23.0868,20.6155,17.4929,12.2066,7.6158,3.1623,6.0828,9.0554,13.1529,17.2627,19.4165,21.587,23.4094,25.0799,27.7308,30.0167
MIDDLE,left,1778971792055,134.3577,5.0,19.105,22.2036,23.1948,24.3311,24.5153,24.5153,23.5372,20.6155,18.6815,14.5602,11.4018,7.6158,3.6056,3.1623,4.4721,7.0,10.0,13.0,15.0,17.0294,18.0278,17.0294,17.0,15.0333,14.1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3576,13.6015,8.0623,6.4031,9.0554,13.0,19.4165,23.4307,26.8701,30.4138,33.9706,35.4683,34.0588,32.5576,30.4138,26.8701,24.0832,20.8087,16.1245,13.0,11.4018,8.2462,4.1231,0.0,5.0,9.0554
MIDDLE,right,1778971792055,134.3577,5.0,35.5106,32.3883,27.2947,23.0217,17.1172,13.4164,11.4018,13.1529,18.1108,22.561,27.2029,30.0832,32.0156,31.7805,29.4279,27.4591,24.3311,21.587,17.72,14.8661,12.53,10.6301,8.6023,8.2462,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2315,10.0,6.4031,6.0828,10.8167,15.6205,19.7231,22.8473,25.9615,26.3059,26.0192,24.0832,20.2237,15.5242,9.4868,4.2426,2.2361,7.2801,13.0,17.088,21.5407,24.3516,26.2488,29.8329,32.5576,34.3657
MIDDLE,right,1778971792265,134.3577,5.0,36.6879,34.4819,29.4109,24.6982,18.3576,14.1421,12.6491,15.1327,20.6155,25.9422,30.8869,34.0,35.3412,34.176,32.28,29.1204,25.0,20.2485,17.0,15.0,14.1421,14.4222,13.4164,13.0,12.3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.6158,4.1231,6.7082,12.1655,17.0294,21.3776,24.3516,27.313,28.8444,27.0185,25.4558,22.0227,16.4012,10.8167,3.6056,3.1623,9.0554,14.0357,19.105,23.0868,26.1725,28.4429,31.7805,34.2053,36.0555
MIDDLE,left,1778971792474,134.3577,5.0,17.0294,21.0238,24.0,26.0192,27.0185,27.074,27.2947,24.5153,22.561,18.4391,15.1327,12.0416,8.544,7.0711,7.6158,11.0454,12.1655,13.3417,15.5242,16.7631,17.72,17.4642,15.5242,14.5602,13.6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9284,9.2195,5.0,1.0,5.099,11.0454,15.0333,20.025,24.0832,27.2947,28.6356,29.8329,29.1204,28.1603,25.7099,22.3607,20.0998,19.0,18.1108,16.4924,15.5242,13.3417,9.4868,6.0828,1.0,4.1231
MIDDLE,right,1778971792480,134.3577,5.0,27.2029,25.2389,20.5913,17.088,13.1529,10.198,9.2195,11.1803,16.0312,20.2237,24.3311,26.4764,27.4591,27.2947,25.318,21.2132,18.4391,15.2315,13.6015,12.8062,12.53,13.0,12.3693,12.1655,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6525,12.0416,9.8489,10.2956,13.0384,16.2788,18.3848,21.9545,24.2074,24.7588,24.2074,21.9545,18.7883,14.8661,9.0554,5.3852,4.1231,8.4853,13.8924,17.8885,21.4709,22.8254,24.1868,25.807,27.0185,26.8701
MIDDLE,left,1778971792686,134.3577,5.0,20.6155,23.7697,26.2488,28.7924,28.2312,28.6356,25.9422,23.3238,19.7231,14.7648,10.7703,7.0,6.4031,8.9443,12.6491,14.3178,16.7631,18.6815,18.9737,18.9737,18.0278,17.088,14.8661,13.6015,12.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6015,7.8102,2.0,4.0,10.198,15.2971,20.2237,25.0799,28.0179,31.0,32.0624,32.1403,32.249,30.1496,28.0713,25.02,23.0217,21.2132,19.6469,19.3132,17.4642,14.3178,12.083,6.7082,2.2361,5.099
MIDDLE,left,1778971792892,134.3577,5.0,20.0,24.4131,26.9258,29.5296,29.9666,30.4631,28.4605,23.7697,20.6155,15.2971,11.4018,5.831,3.0,6.4031,9.434,12.2066,16.1245,17.4929,18.868,20.2485,19.4165,18.6011,17.0294,15.0,12.8062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53,8.544,5.099,5.3852,9.0,14.0357,18.1108,21.095,24.1868,26.1725,27.2947,28.4429,28.6356,28.8617,28.1603,26.9258,26.4008,25.0599,23.3238,23.0217,20.2485,16.1245,12.53,8.544,3.1623,5.3852
MIDDLE,right,1778971792937,134.3577,5.0,25.318,21.587,17.4642,13.6015,10.2956,10.0499,12.2066,16.4012,21.4709,25.0799,28.7924,29.7321,29.7321,27.5136,23.7697,21.2132,16.0312,13.6015,13.4536,15.0,15.6525,17.088,16.7631,15.2971,14.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4391,13.9284,10.0499,9.8995,12.6491,17.0,21.3776,24.3516,27.313,28.8444,29.2062,26.1725,23.4307,18.3576,14.5602,9.2195,9.434,13.0,17.4642,21.5407,25.0799,27.313,28.2312,29.4109,28.8617,28.1603
MIDDLE,left,1778971793108,134.3577,5.0,19.6977,25.4951,28.178,32.249,32.7567,33.8378,33.6006,30.6105,26.9072,22.6274,16.9706,10.6301,5.0,1.4142,4.4721,10.2956,13.4164,16.5529,18.7883,20.6155,21.5407,21.1896,18.9737,18.6815,15.8114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6015,9.434,5.6569,2.2361,5.099,9.0,13.0384,17.1172,20.2237,22.2036,24.3311,25.4951,25.9615,26.5707,26.0,24.5967,24.6982,23.4307,23.3452,22.6716,21.2603,19.105,14.8661,10.0,6.0828,5.0
MIDDLE,right,1778971793146,134.3577,5.0,26.1725,24.0832,21.4009,18.3848,15.1327,13.3417,13.6015,14.4222,18.6815,23.0868,27.0185,29.0,30.0,31.0,28.0713,25.1794,22.561,19.3132,18.6011,17.6918,18.0278,17.8885,17.088,14.3178,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0238,16.7631,15.5563,15.8114,17.1172,20.1246,24.0832,27.0185,29.0689,28.7924,27.6586,25.02,20.025,14.3178,8.6023,6.0,8.6023,13.6015,19.105,24.0208,27.0,28.0,28.0713,28.2843,26.9258,26.9258
MIDDLE,left,1778971793321,134.3577,5.0,20.0998,24.0208,27.0,30.0,31.0161,32.0624,31.1448,28.4429,25.318,21.3776,17.1172,11.0454,6.0,2.0,2.8284,7.8102,11.1803,13.4164,17.0,18.3576,19.7231,19.7231,18.868,18.0278,16.6433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6205,11.3137,6.4031,2.8284,2.8284,8.4853,12.8062,17.8045,21.4009,23.6008,26.4008,28.6007,28.6007,27.6586,27.0185,24.0416,22.6716,21.6333,20.5913,19.6977,17.4642,15.2315,11.6619,8.6023,4.1231,5.6569
MIDDLE,right,1778971793349,134.3577,5.0,25.4951,23.4094,20.3961,17.0294,13.3417,10.6301,10.7703,13.1529,17.4642,21.6333,25.6125,26.9072,29.0,27.5862,26.2488,22.2036,20.5913,16.7631,16.0312,15.1327,14.5602,13.4164,12.2066,11.3137,10.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6469,17.2047,15.8114,16.4924,18.1108,20.6155,23.6008,26.9072,28.8444,29.5466,28.4605,26.4764,22.0,16.2788,11.1803,6.3246,8.6023,13.8924,18.7883,23.4094,25.9615,27.5136,27.8568,27.7308,26.6271,26.8701
MIDDLE,left,1778971793540,134.3577,5.0,23.7065,26.8328,29.0689,29.9666,29.9666,28.6356,26.4008,22.8473,19.3132,13.9284,8.2462,3.1623,1.4142,5.0,9.0554,12.3693,15.1327,17.1172,18.1108,19.105,20.025,19.0,18.0278,16.0312,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8661,9.434,4.4721,5.0,9.0554,14.0357,19.2354,22.561,26.9258,29.1204,30.0832,31.3209,32.0156,30.8058,29.4279,27.1662,26.0192,23.0217,21.2132,18.4391,15.5242,12.3693,8.2462,3.0,4.2426,9.2195
MIDDLE,right,1778971793561,134.3577,5.0,27.4591,25.0599,21.5407,16.4924,13.0384,11.6619,12.53,15.5242,20.0,23.0868,27.2947,28.2843,28.4429,26.4764,23.7697,19.9249,18.3576,16.9706,17.4929,18.3848,18.9737,19.6469,18.2483,17.2627,15.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4391,13.8924,12.0416,10.8167,12.53,17.1172,21.095,25.0,27.313,28.3019,28.4253,26.8701,23.0217,18.3576,12.3693,6.3246,5.0,11.4018,17.0294,21.6333,25.2389,27.7849,28.8444,28.6007,29.0689,29.7321
MIDDLE,left,1778971793750,134.3577,5.0,20.5913,23.7065,26.4197,28.178,27.7849,28.178,26.4197,23.7065,21.0238,16.1555,12.3693,8.0,5.3852,4.1231,7.6158,9.8489,13.6015,16.4012,17.8045,19.2094,19.8494,19.105,18.3848,16.2788,14.8661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8661,10.2956,6.0828,8.6023,11.4018,16.0312,20.0,23.0217,26.0192,28.0,28.0179,29.0689,28.2843,26.6833,25.632,23.7065,21.4009,19.799,19.2094,17.4929,16.1245,13.0384,10.0,6.7082,7.2801,10.0
MIDDLE,right,1778971793772,134.3577,5.0,25.318,22.8035,20.2485,16.1245,11.3137,8.2462,8.0623,10.8167,16.4924,20.2237,24.0832,26.0192,27.0,27.0,24.0208,20.0998,17.4642,14.3178,11.3137,10.7703,12.0416,12.0416,13.3417,13.0,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4722,17.2627,13.1529,10.8167,10.4403,13.0384,17.4642,22.2036,25.4951,26.9072,28.0179,26.4197,22.8473,18.6815,14.0,9.8489,8.9443,11.0454,16.5529,19.7231,23.0217,24.6982,26.4197,26.0,25.9615,26.3059
MIDDLE,left,1778971793969,134.3577,5.0,21.5407,23.4094,25.632,26.5707,26.9258,26.9258,25.632,22.4722,20.2485,16.7631,13.3417,9.0554,6.0828,2.8284,5.099,7.2801,10.2956,12.53,15.2643,17.0,18.3576,18.3576,17.4929,16.1245,14.7648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0384,8.9443,8.544,11.0454,14.5602,18.3848,21.4709,24.5967,26.8328,28.6356,29.1548,28.7924,28.1603,26.4764,25.1794,23.0217,21.2132,18.6815,17.088,15.6525,13.4164,11.7047,10.198,9.2195,10.2956,12.8062
MIDDLE,right,1778971793978,134.3577,5.0,27.2947,25.1794,20.025,16.1245,12.083,8.6023,10.0499,13.4164,20.0,23.4307,27.5862,29.7321,29.8329,29.2062,26.4008,23.4307,19.105,14.2127,11.7047,11.0,12.6491,13.8924,15.0,15.6205,16.2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2643,11.6619,10.0499,12.0416,15.6525,19.6469,23.0868,26.0768,27.4591,28.1603,26.9258,24.5967,20.2485,15.0,9.2195,3.1623,4.1231,10.2956,15.8114,20.0,24.2074,26.4008,26.6271,27.7849,28.6356,28.4605
MIDDLE,left,1778971794180,134.3577,5.0,21.4009,25.0,28.4253,31.241,32.6497,33.4215,32.0156,28.4253,25.6125,20.6155,16.4012,11.6619,5.831,0.0,5.0,8.6023,13.0384,16.6433,19.7231,21.095,21.095,20.5913,20.1246,17.8885,15.2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2627,12.0416,9.434,8.9443,11.0,13.0,17.4929,21.6333,24.4131,27.2029,29.2062,30.8058,31.6228,30.5287,30.0167,28.6356,26.5707,25.0,23.5372,21.095,20.025,17.1172,13.1529,9.8489,7.8102,9.0
MIDDLE,right,1778971794187,134.3577,5.0,25.9422,21.9545,17.8045,14.2127,9.2195,8.544,12.2066,15.2315,20.6155,23.3452,26.1725,27.074,28.0713,26.0192,23.0,20.025,16.2788,12.083,11.3137,11.7047,12.3693,13.0384,13.0,15.0333,13.6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0278,15.8114,14.5602,14.3178,15.2643,18.4391,20.5913,22.4722,23.5372,25.0799,23.0217,20.3961,17.72,13.0384,8.6023,6.0828,8.6023,13.6015,18.2483,22.0227,25.0,27.0,28.0713,29.2746,29.6142,30.3645
MIDDLE,left,1778971794389,134.3577,5.0,20.025,24.0,26.0192,29.0172,29.0689,29.0172,28.0713,25.0799,22.0227,18.0,12.0,8.0623,2.2361,1.4142,6.0828,11.0454,13.0,17.0294,19.105,21.095,22.0907,21.2132,20.3961,18.6815,17.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1421,10.2956,8.0,7.8102,9.8489,14.3178,17.0294,21.0,24.0208,26.0192,27.0,28.0,29.0172,28.0713,27.1662,25.4951,23.7697,22.1359,21.0238,18.868,17.0,14.7648,12.6491,10.0499,8.9443,10.8167
MIDDLE,right,1778971794399,134.3577,5.0,23.4094,20.6155,16.0312,11.1803,7.0711,8.0,11.6619,14.8661,20.2485,23.7065,26.4008,27.8568,28.1603,26.9258,23.3452,20.2237,17.0,12.6491,11.4018,11.1803,11.1803,12.0416,12.3693,13.0,13.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4709,19.6469,17.0294,16.1555,16.2788,17.4929,21.1896,22.2036,24.0208,25.318,22.8035,21.5407,18.868,15.5563,12.083,11.0454,13.0384,15.6205,20.2485,24.1868,25.9422,27.2947,28.3019,27.8029,28.2843,28.4253
MIDDLE,right,1778971794598,134.3577,5.0,29.8329,27.2029,21.9317,16.6433,10.6301,7.0,9.8995,14.8661,21.3776,25.1794,30.0666,32.0156,33.0151,31.0161,28.0,25.02,21.2132,15.8114,13.6015,12.2066,13.0,13.1529,14.0,14.1421,13.6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5407,20.0998,16.4924,16.6433,18.0278,20.8806,23.0868,25.0799,26.6833,27.5136,26.8328,23.8537,21.4009,16.2788,11.1803,6.0828,7.6158,12.0,17.2627,22.8035,26.9258,28.8617,30.4138,32.249,33.0151,34.1321
MIDDLE,left,1778971794606,134.3577,5.0,22.2036,25.6125,27.0185,29.2062,29.8329,29.2062,27.8029,24.8395,21.2603,17.0294,12.8062,7.8102,3.6056,3.0,7.2801,10.2956,14.3178,16.1555,18.0278,19.9249,19.9249,19.6469,18.4391,17.2627,16.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0333,10.4403,7.8102,7.0711,9.4868,13.6015,18.4391,21.9317,25.4951,29.0,31.1448,31.8904,32.6497,32.0156,30.0,27.4591,25.0599,22.8473,20.6155,18.0278,15.8114,13.0,10.8167,8.6023,9.0554,12.3693
MIDDLE,right,1778971794815,134.3577,5.0,27.4591,24.0832,20.0,14.3178,9.434,7.2801,10.2956,14.8661,20.2485,24.5967,28.6356,30.8707,30.8707,30.4631,26.9258,22.4722,18.6815,14.0357,11.4018,10.6301,11.6619,12.3693,13.0384,14.0,13.1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2354,15.6525,14.2127,13.6015,16.0312,17.4642,20.2485,23.3452,25.6125,25.2389,24.5967,23.4094,19.2354,15.0333,10.7703,8.0623,10.198,15.2643,19.8494,23.3452,26.8701,29.0,30.4795,30.8058,30.0167,31.7805
MIDDLE,left,1778971794819,134.3577,5.0,22.8035,25.0,25.9615,28.1603,28.1603,27.2029,25.9615,23.5372,20.6155,17.2627,13.1529,9.0554,6.0828,4.2426,5.0,6.7082,8.9443,12.53,15.2643,16.1245,17.4929,17.4929,18.3576,17.8885,17.4642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3178,10.0499,7.8102,9.2195,12.0416,17.4642,20.8806,24.3516,27.2029,29.4109,29.8329,30.5941,31.257,30.1496,29.0172,26.0192,23.1948,19.4165,17.72,16.1555,13.6015,11.4018,10.0,9.4868,10.6301,13.8924
MIDDLE,right,1778971795021,134.3577,5.0,29.1548,27.2029,21.587,18.0278,12.3693,10.6301,10.0499,14.3178,19.4165,25.4951,29.6985,31.8277,32.5576,31.8277,28.3196,23.4307,19.4165,13.4164,11.0,9.8489,12.0416,13.0384,13.9284,14.3178,14.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4009,18.6011,15.5242,15.2971,17.0,19.799,22.4722,25.0799,26.9258,27.2947,26.0,24.3311,20.8806,16.1245,12.0416,10.0499,13.0384,17.0294,21.4709,24.1661,28.2312,29.9666,29.5296,30.2324,31.1448,31.241
MIDDLE,left,1778971795023,134.3577,5.0,24.7588,26.9072,29.0689,29.0689,28.4253,27.8029,26.4008,22.8035,20.0,15.2643,12.083,7.2801,5.099,3.6056,6.0,9.0554,11.7047,13.9284,15.2315,17.4642,17.4642,17.8885,17.4642,16.5529,15.2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8924,8.4853,6.0,7.0711,11.1803,14.8661,18.6815,22.8035,25.0,27.5136,29.1548,29.9666,30.4138,28.8444,27.2029,25.4951,23.3452,20.6155,18.0278,16.1245,13.0384,11.4018,8.6023,8.0623,10.7703,14.4222
MIDDLE,right,1778971795226,134.3577,5.0,30.5287,27.2029,22.8035,17.8045,12.6491,11.4018,12.7279,17.4642,23.7697,28.4429,32.3883,34.3657,34.2345,33.3766,29.4279,24.1868,20.0,14.3178,12.8062,13.0384,15.5242,17.2627,18.1108,18.0278,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7883,15.5563,13.6015,13.3417,15.8114,19.8494,23.7065,26.2488,28.4429,29.0689,29.1548,25.7099,21.5407,16.1245,9.8995,7.0,7.8102,14.3178,19.0263,24.0208,27.074,29.0172,31.0,30.1496,30.5941,32.573
MIDDLE,left,1778971795227,134.3577,5.0,23.8537,28.3019,29.1548,31.9061,31.9061,31.9061,29.6816,25.807,22.2036,17.0294,13.4536,9.434,6.0828,5.831,9.2195,11.0454,15.0333,18.1108,19.2354,20.3961,19.9249,18.9737,18.0278,16.1555,13.9284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8045,13.0384,7.2801,3.6056,6.0828,10.7703,15.2643,20.2485,23.8537,27.7849,29.5296,31.305,33.1059,33.2415,32.573,30.8058,29.2746,27.0185,24.0208,21.095,18.2483,15.1327,11.0,7.2801,6.3246,10.198
MIDDLE,right,1778971795431,134.3577,5.0,26.4008,24.1868,19.2094,14.8661,9.8489,6.3246,8.544,13.1529,19.9249,25.0799,29.5296,32.249,33.121,31.3847,28.8444,25.0,20.5183,15.0,11.7047,10.0499,10.2956,11.4018,13.4164,14.5602,17.2627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8403,20.2485,17.6918,17.4642,18.0278,20.3961,23.2594,25.807,26.1725,27.8029,25.5539,22.8473,19.6469,16.0312,11.4018,9.2195,12.0416,15.2971,19.3132,22.8473,25.4951,26.0,27.2029,27.4591,28.0179,28.2843
MIDDLE,left,1778971795443,134.3577,5.0,24.5967,29.0689,30.8707,33.6155,33.6155,33.2415,30.6757,27.2029,22.8035,17.4642,13.3417,8.0623,4.4721,4.0,6.7082,8.4853,12.0416,14.8661,16.2788,16.2788,17.0294,16.4012,15.6205,15.0,13.4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2315,9.8995,6.0828,7.8102,10.7703,16.2788,20.2237,24.1868,27.2947,29.4279,29.8329,30.0832,30.6757,29.9666,28.3019,26.4008,24.7588,23.6008,23.3238,21.9317,19.6977,16.5529,13.0384,9.2195,8.0,10.8167
MIDDLE,right,1778971795642,134.3577,5.0,26.4197,24.4131,22.0227,17.8045,13.4164,9.0554,7.8102,9.2195,15.1327,19.9249,25.632,27.313,29.5466,29.9666,27.7308,23.3238,20.8087,16.2788,12.53,11.0454,11.7047,13.6015,14.8661,15.8114,16.5529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8473,18.1108,14.3178,13.4536,14.8661,17.0,20.6155,25.0799,27.4591,28.4253,28.2843,26.4008,21.9545,18.0278,13.0384,8.9443,8.9443,13.0384,17.72,21.5407,23.7697,24.6982,25.2982,25.318,25.0,25.318
MIDDLE,left,1778971795653,134.3577,5.0,19.8494,24.7588,27.5862,31.1127,33.3017,33.3017,31.241,27.8029,23.6008,18.868,13.8924,8.0623,3.1623,2.8284,7.0711,9.434,13.6015,16.6433,17.4929,18.868,17.4929,16.1245,15.2643,13.8924,12.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6433,12.7279,8.0623,4.1231,5.3852,9.2195,13.9284,17.4642,21.0238,23.7697,25.0799,26.9258,28.7924,28.1603,27.6586,26.3059,25.0,24.1868,23.5372,21.8403,20.6155,18.3848,13.9284,10.4403,6.0828,5.099
MIDDLE,right,1778971795856,134.3577,5.0,24.8395,23.3452,20.8087,17.8885,14.5602,11.0454,9.434,9.8489,14.0,17.4642,22.4722,24.1661,25.9422,25.5539,24.4131,22.6716,19.8494,17.4929,15.5242,15.0,15.2971,15.2315,15.2643,15.6205,15.6205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4009,16.7631,14.0357,13.6015,15.6525,20.2237,24.0208,27.6586,30.6757,31.305,30.5287,27.8029,24.7588,19.4165,13.6015,9.2195,9.434,14.1421,18.1108,22.561,25.7099,26.9258,26.4764,26.0768,25.02,25.7099
MIDDLE,left,1778971795861,134.3577,5.0,23.3452,28.4429,30.5941,33.7343,34.7131,34.9285,32.0156,29.4109,24.3516,19.3132,13.6015,7.2801,3.0,1.4142,5.831,10.2956,13.0,15.2315,16.5529,17.4642,17.0,16.1245,14.7648,13.0384,11.1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1555,11.1803,7.2801,4.4721,6.7082,12.0416,16.4012,20.2485,23.3238,25.5539,27.7849,30.0167,30.5287,30.2324,30.0,27.0185,26.8701,24.2074,23.0217,21.4709,19.3132,16.1555,12.083,6.7082,3.0,6.0828
